epoch,train_loss,val_loss,val_miou,val_macc
0,1.930301712780464,1.8002404191277244,0.10305447963369799,0.20174364906688216
1,1.7399506627059564,1.4642677090384744,0.17669923668456677,0.23632457140787744
2,1.4553883511845658,1.1181925264271824,0.19084685399672988,0.25644674356937786
3,1.21208865468095,0.898027008230036,0.23754866928131538,0.31601378133035485
4,1.0672873476656473,0.7700457383285869,0.2652631998501243,0.35269015579340085
5,0.9775942200567664,0.688270159743049,0.29927824433116884,0.3830915332984537
6,0.9081636449185814,0.6232764287428423,0.34462107822206745,0.43598325943365984
7,0.7835451306366339,0.5749188173900951,0.4418137322971468,0.5270187737713268
8,0.75497094160173,0.5229389721697028,0.4667142375059923,0.5549447799707027
9,0.7149669971407914,0.49164756455204706,0.4785287935317842,0.5836580924752671
10,0.7194282267151809,0.49388316002759064,0.46764777434417865,0.5576420415109691
11,0.6446962574633156,0.4668547741391442,0.5020344067045108,0.6014018643883635
12,0.6002982389636156,0.45631857825951144,0.5049612825482417,0.599276270763332
13,0.6990371012106175,0.43784499100663443,0.5195043287902955,0.611156851457158
14,0.6203430585744905,0.4436957754872062,0.5253239951140544,0.6226493500426028
15,0.5751473605632782,0.43997281383384357,0.5194114714923914,0.5990905876793876
16,0.6345582117394704,0.43097206679257477,0.5285605797695762,0.6125139218262742
17,0.5867151247292031,0.4185037626461549,0.5419647942378354,0.6346282367243797
18,0.5840944015398258,0.41250836713747546,0.5402958126399033,0.6314823664126659
19,0.5352039686063441,0.41596274890682916,0.5406956149235561,0.6343563983169107
20,0.5385356494566289,0.4172049273144115,0.5424064899270306,0.6284821892686692
21,0.4926250409789202,0.4054774432019754,0.5433512657985574,0.6344938412786234
22,0.5319065742376374,0.40513418547131796,0.543734477742532,0.6315372814208613
23,0.4778270285304,0.404526699334383,0.5453099450638115,0.6276015310906539
24,0.5524256207594057,0.40735097703608597,0.5398218481274463,0.6240589464817667
25,0.4917174410529253,0.394651495936242,0.5500885976497792,0.6391318402766535
26,0.501090522946381,0.39162859185175464,0.5494564647675435,0.6397546695319741
27,0.4915340840816498,0.390557624399662,0.5527196136038662,0.6417312479270917
28,0.49884911572060936,0.3919468782842159,0.5557418159698525,0.6492612213524627
29,0.49941629462125825,0.39297371019016614,0.552010043808355,0.6375432911709137
30,0.46453286380302616,0.38952829282392154,0.5554302218418898,0.6451246388061264
31,0.49621945256140176,0.3861720443449237,0.5549250293051863,0.6466291003827276
32,0.4960767648568967,0.3846549181775613,0.5568540004337216,0.6459157548785592
33,0.5052744142892884,0.3766452626071193,0.5611717417807293,0.6508532109338898
34,0.4890087966511889,0.38662622801282187,0.5607187125835965,0.6536874905608572
35,0.46062781171100897,0.37067432193593547,0.5624135013647028,0.6517969086012092
36,0.4615280162997362,0.37351938980546867,0.5622566370674434,0.6557480104190422
37,0.47776164514262504,0.38306094299663196,0.5594192881798337,0.6375043342636121
38,0.44793582471405585,0.3707720244472677,0.5642155000059753,0.656488103153021
39,0.48573581038451774,0.3813924484632232,0.5568351093056565,0.6391943853041874
40,0.45087742442038004,0.3806441829285838,0.5547139113639248,0.6495460130530163
41,0.47375914599837327,0.384493617171591,0.5655054735672568,0.6642975538606606
42,0.4457837205107619,0.37931906296448276,0.5584363400179003,0.6380011352992911
43,0.5171666857672901,0.37864508818496356,0.5602427567994402,0.6426193057822368
44,0.47539471307905706,0.3707198338075118,0.5692470971340715,0.6571337893788509
45,0.45204855319930287,0.3719542111185464,0.5646627482825781,0.6471765905026149
46,0.4437483272901395,0.3674888736145063,0.5667504040859989,0.656629853056122
47,0.4906530169452109,0.365336631170728,0.5669926500222003,0.6595912931649621
48,0.4631213356808918,0.3684574087912386,0.5638494386154858,0.6533871689248771
49,0.41604645731972484,0.36575876718217676,0.5655928626415442,0.6505131828629696
50,0.4497314597048411,0.3665532869371501,0.5682606318897225,0.6522239365265364
51,0.466257879646813,0.3662808815186674,0.5721368675233472,0.6648432414848753
52,0.4092541504197004,0.36259000477465714,0.5715050862296466,0.6677410105567579
53,0.42623639542882036,0.36263633180748334,0.5701362303556193,0.6572265016962835
54,0.4141594462278413,0.36330981620333413,0.5699238880558608,0.6578408365650895
55,0.4185612859522424,0.36306952143257315,0.5711347946100205,0.665284418193607
56,0.4429118844067178,0.36250571838834067,0.5701114825406737,0.65867623487462
57,0.4025337965023227,0.36183388192545285,0.5694800204314927,0.6529676950115034
58,0.4314601784799157,0.36269595338539645,0.5679663431888807,0.6488586651030114
