epoch,train_loss,val_loss,val_miou,val_macc
0,1.9258694270762002,1.8233889991586858,0.11557662283572778,0.20406315178784085
1,1.7260187282794859,1.5257833979346536,0.21766293974817494,0.2879571996705002
2,1.4188454732662295,1.1680744886398315,0.21083701867104285,0.2924230853401638
3,1.204321497824134,0.9249576492743059,0.2458351323142683,0.33235890533946905
4,1.0064695448410221,0.8038638234138489,0.3046007565814735,0.40126692725432556
5,0.9260409692438637,0.7060363970019601,0.3356696810248138,0.4436410698341958
6,0.860970155494969,0.6514432701197538,0.4122598487162267,0.5141777855560776
7,0.7617318833746561,0.58856508677656,0.4693917587412704,0.5712035865396541
8,0.7604053035015013,0.5553438798947767,0.49104557817678085,0.6073516373394984
9,0.6925465762615204,0.5085608525709673,0.5083539723604511,0.6150651414869656
10,0.6678836709115563,0.488594802943143,0.5261785545912299,0.6294949460308576
11,0.7034168577775722,0.4618143249641765,0.5317510469329844,0.6280347305935404
12,0.6697282304124135,0.4764628166502172,0.5336042915149698,0.6424175204918725
13,0.6208701162803464,0.44686481627550995,0.5424682015867229,0.6421970878826176
14,0.6540486747171821,0.4376837367361242,0.5471730155240352,0.6420472306386996
15,0.6275913577254225,0.43567501550370996,0.5497106186850396,0.6518404734007577
16,0.6074208457295488,0.4368846931240775,0.5572308374707359,0.665333326457806
17,0.5510659784805484,0.4262268461964347,0.5534718528314772,0.6521837807782424
18,0.5127294005417242,0.40860540758479724,0.5647880981924647,0.6653681059465805
19,0.5576745831384892,0.40533956614407624,0.5671426503177146,0.6682918222201234
20,0.5277129404428529,0.40237966857173224,0.5752324190411996,0.6782657039693067
21,0.6030054521269914,0.3940207335081967,0.5783156873577378,0.6779062049308981
22,0.5204329236251551,0.39252866398204456,0.5789745051656144,0.6794667362894342
23,0.5167963410296091,0.3903599814935164,0.574840713855039,0.6697222742106381
24,0.5056511127367253,0.39601678333499213,0.5775800887137734,0.6865855847850822
25,0.46606800178202185,0.3762021701444279,0.5834513230956438,0.6752367950290267
26,0.4826764471647216,0.37637616287578235,0.5820941638367979,0.6754404102980168
27,0.5089240168652883,0.3761040947654031,0.5842998707981584,0.6812819187688708
28,0.524714362330553,0.37785032662478363,0.5913086793970141,0.6929131728373796
29,0.5484884584822306,0.3726273206147281,0.5868291120032606,0.6834432598634427
30,0.510586695700157,0.375033127990636,0.590222987878286,0.6915279491058058
31,0.5122579874061957,0.3616615723479878,0.5925857169872207,0.6869196180740139
32,0.5147016324648043,0.37496932392770593,0.5864360363557386,0.6879394143729302
33,0.4903354106879816,0.37303856827995996,0.5851607998222219,0.6878795954651944
34,0.4847901245442832,0.3663754449649291,0.5927703396255454,0.6925386446637659
35,0.4907260377232621,0.36447514458136127,0.5923579983486559,0.6897662881955686
36,0.45771794130162496,0.3592845689166676,0.5918863080870048,0.6873507940849176
37,0.44055610022893765,0.37179476700045844,0.5947578540642589,0.7009632330579342
38,0.42609508953443387,0.36682101813229645,0.5922737257066724,0.697427361737824
39,0.49059533927498794,0.3569438836791299,0.6007698294712979,0.6931918093152906
40,0.4836746999403326,0.35839264772155066,0.595677069691388,0.6956781602192316
41,0.47713088480437676,0.364343060688539,0.5996280765646863,0.7023584141260043
42,0.46938378345675585,0.3486622084270824,0.5989186698397119,0.688256796535023
43,0.45508348214917066,0.3593712814829566,0.5923980663570546,0.6883473063250872
44,0.4283040405773535,0.35321401195092633,0.5988488456498874,0.690462626182547
45,0.4096227084718099,0.3593041693622416,0.5939482284117238,0.6916015697573865
46,0.4183514394411227,0.3493258059024811,0.5981174409846933,0.6907810459465066
