epoch,train_loss,val_loss,val_miou,val_macc
0,1.925826584420553,1.827848780155182,0.11613131886325796,0.20480644609740897
1,1.7312284824324817,1.5067051887512206,0.20676719675295038,0.27166801162397924
2,1.44472854893382,1.145909595489502,0.20527633717341529,0.2740738978851784
3,1.2202100361265786,0.9514633476734161,0.24163657768988514,0.3229865062314176
4,1.0409785596335805,0.8419926762580872,0.27491250859975913,0.3775173293033133
5,0.9824608695216295,0.7307706952095032,0.32954229483835773,0.430557341559577
6,0.8598250063454232,0.657473373413086,0.37265444525538205,0.4586412319086444
7,0.8015601838507304,0.597460925579071,0.4072246196059504,0.491611757981061
8,0.8185666973997907,0.5593574196100235,0.45493029588114264,0.5501739955135
9,0.7183859726277794,0.5325553059577942,0.4667708399352319,0.5635377134760807
10,0.6750941669068685,0.5206168979406357,0.46852792313532576,0.5537908849566632
11,0.6667041676800426,0.5023433655500412,0.47444923229004266,0.5632305561367278
12,0.6163855921931383,0.5042443037033081,0.4860849415781016,0.5786012644486684
13,0.6503606620358258,0.47710581719875333,0.49377891041025496,0.5972372905678167
14,0.6280606192786519,0.4715434044599533,0.49924538950135816,0.6035769264001744
15,0.5888019523969511,0.4813330054283142,0.5040895676248092,0.6213555786358447
16,0.5768950872304963,0.44487557411193845,0.5141868867304645,0.6149927037941406
17,0.5499126220621714,0.44569171667099,0.5097290003528085,0.6102118918710578
18,0.5299641431831732,0.4423347771167755,0.5225131779614012,0.6336165348878477
19,0.5235581870486097,0.4442370027303696,0.514817519100382,0.6134314458436883
20,0.5714372643610326,0.4261568754911423,0.5225822979239443,0.6189114263049695
21,0.5249380796420865,0.43863355219364164,0.5114376528223324,0.6176915139929111
22,0.5045540863420905,0.4154849022626877,0.5281912197618215,0.6273042974402859
23,0.4959439068305783,0.41278053224086764,0.5318440768481477,0.6313626719857439
24,0.4975332515995677,0.4161137521266937,0.5362651892662232,0.6439370291204607
25,0.5491081912343095,0.4131003886461258,0.537374252436632,0.644445457696077
26,0.5056861391881617,0.4114974617958069,0.5315479400031331,0.6379208395273467
27,0.47747277631992247,0.4048498570919037,0.5352203456421262,0.6347602240544866
28,0.48722249269485474,0.40894319117069244,0.5393598043333026,0.6492723482002692
29,0.4861276883904527,0.4036434173583984,0.5438449254626542,0.6488835971283914
30,0.5141748124506416,0.40160194635391233,0.540834219411997,0.6443570806735126
31,0.5138986437785916,0.3947262763977051,0.553886949377887,0.6539348068159148
32,0.4723487699904093,0.39362879991531374,0.5471819189209535,0.6518033456672324
33,0.4895733871111056,0.3921294927597046,0.5420824331591466,0.6437257129358482
34,0.4814284414779849,0.38555602729320526,0.5489597756619417,0.6462118030370089
35,0.4641702313248704,0.38868546187877656,0.5437361432010828,0.6433083342274731
36,0.4775465305258588,0.39112186133861543,0.5459641541951249,0.6421246503224192
37,0.4321559180573719,0.38960412740707395,0.5468647875968862,0.6464219510089679
38,0.4512771629705662,0.38403263688087463,0.5533388555040876,0.6532541653708722
