epoch,train_loss,val_loss,val_miou,val_macc
0,1.922112153797615,1.826292598247528,0.09960121086005623,0.17455284180274355
1,1.7542528553706844,1.501547884941101,0.20513805538769642,0.26547319587280815
2,1.4612841751517318,1.1400699496269227,0.22709077559802257,0.28975064494924313
3,1.2204501410809958,0.9084613978862762,0.2612912313549605,0.3288025927812967
4,1.096072380135699,0.7479071974754333,0.2860002155695741,0.354118139954065
5,0.9495747045772832,0.6688737213611603,0.32837242679314693,0.40226466486493945
6,0.9169805936697053,0.6034793883562088,0.4257605968283154,0.5132523701466142
7,0.8251282354680504,0.5651298224925995,0.45351260200652904,0.5429392914892467
8,0.7920555472373962,0.5118783593177796,0.47005728057414975,0.5483363830985838
9,0.7516912054724809,0.48804735243320463,0.4959188950040622,0.5792152503661202
10,0.7616978273159121,0.4665231853723526,0.5014625786200764,0.587277942911583
11,0.6760025722224537,0.4607317388057709,0.49995465561613944,0.5831648806662914
12,0.6736812889575958,0.438379967212677,0.5166878244416145,0.5999727867209135
13,0.5934044762355525,0.4384193480014801,0.5227427359257621,0.6102303053241114
14,0.6478475339528991,0.4355839669704437,0.5162859806534911,0.5991543006582576
15,0.6020654694336217,0.42479912638664247,0.5236443680183427,0.6017501900140766
16,0.5633162492659034,0.4300446629524231,0.523653679902317,0.605777920515022
17,0.6012610095303234,0.406867054104805,0.5427647745532388,0.6302390993628588
18,0.5508572662748942,0.40168556571006775,0.5358043804385575,0.6232709962375321
19,0.5414919591531521,0.41397611498832704,0.5324680177155023,0.6122941649360308
20,0.564129650592804,0.39606072306632994,0.5425243268794773,0.634753712837585
21,0.5644657960752162,0.39892593324184417,0.5427782468322193,0.6394499847697979
22,0.5268876269096281,0.3894604116678238,0.5442975499484851,0.6298080044411151
23,0.5259960693557088,0.39023941159248354,0.5469563158388993,0.6378430608343753
24,0.5378289404438763,0.38204966187477113,0.5532069061389514,0.6384028200872194
25,0.5203389685328413,0.380654177069664,0.5494541997799621,0.6382211686071904
26,0.5208626520342943,0.38367236256599424,0.5458652275623991,0.6371155293384633
27,0.516555121759089,0.38059369921684266,0.5513413571359184,0.640450658638999
28,0.496397333174217,0.38292249143123624,0.5494578629628818,0.642180277112303
29,0.4970156368685932,0.385110467672348,0.5461619861124171,0.6286931101749526
30,0.4974908167269172,0.3683502167463303,0.5572915163510934,0.6409326365319326
31,0.4983910554792823,0.38385685384273527,0.5486550418918715,0.6315016386018718
32,0.48943608490432183,0.3725133746862411,0.5610559015836972,0.656266761420131
33,0.5120543554061796,0.37128192782402036,0.5605783842504971,0.6512811847838945
34,0.4934725368895182,0.3692918121814728,0.5605840218360844,0.650354075040094
35,0.4600971079454189,0.3625612944364548,0.5635648005579675,0.6463916372886709
36,0.45245197051908914,0.3675023078918457,0.5643841098203133,0.6539218221727034
37,0.4738463236064446,0.365591436624527,0.565307460866107,0.6531722132650767
38,0.4744181560307014,0.3634466826915741,0.5656838144708075,0.6535102943524497
39,0.47891989641073274,0.3598884165287018,0.5640247925898766,0.6499811042775493
40,0.4702465970341752,0.35698001384735106,0.5701463301541827,0.6617040413550047
41,0.4618680157312533,0.35391055047512054,0.572897361606991,0.6606539132695822
42,0.4784115865463164,0.3553602784872055,0.5701754138995662,0.6521111858312414
43,0.4841509068884501,0.36199036836624143,0.5662137725225599,0.6504468559291662
44,0.4811284883720119,0.35823222398757937,0.567547252765748,0.6531174361206261
45,0.4593849778175354,0.35391648709774015,0.5722474979383845,0.6581615028344151
46,0.44681223936197234,0.3565757155418396,0.5710472656555855,0.6609854144922973
47,0.4394911113308697,0.35931514799594877,0.5659220072162559,0.6520168575918304
48,0.4728561378106838,0.3539226442575455,0.5729784852127018,0.6547540411044351
49,0.44587652421579127,0.34888104200363157,0.5740312099260123,0.6580482055369699
50,0.4278786233285578,0.3517375856637955,0.5747795864699846,0.6678937980893812
51,0.44209405707149974,0.3489782601594925,0.5744533017883567,0.6604881899475835
52,0.4258831543166463,0.3503127872943878,0.5721647939455785,0.6587556892407347
53,0.41735814330054494,0.35015504360198973,0.5737505177875422,0.6575323669488716
54,0.4299315821106841,0.34894861578941344,0.5771932705125634,0.6662023763044936
55,0.4181087431384296,0.34732716977596284,0.5778988109455083,0.6624687803861858
56,0.4211630116148693,0.3485933721065521,0.5760270713336685,0.6616172288551752
57,0.42906814377482344,0.3465686351060867,0.5776197696172212,0.6650033240785816
58,0.4305777753271708,0.3440442532300949,0.5782307379229236,0.664298141615202
59,0.4251416463677476,0.3448008120059967,0.576777982709574,0.6606153564003396
60,0.4338191238845267,0.34199185073375704,0.5788225532173341,0.6639020860979526
61,0.4192703431699334,0.34237430691719056,0.5780831586092688,0.6638381819596566
62,0.41526887184236105,0.3414336830377579,0.5795921677964103,0.6644493167164089
63,0.39810649142032717,0.3475925654172897,0.5757664897839802,0.6561823107236816
64,0.42298419591857167,0.3450216859579086,0.5800814911005218,0.6618165996595732
65,0.40005218873663645,0.3378745198249817,0.5815316053119839,0.6676065991459936
66,0.417366087436676,0.33840728998184205,0.5841669372074209,0.6724208821101156
67,0.4076027252325198,0.33691798746585844,0.5838799063791116,0.6681080187632494
68,0.4189026813681533,0.34215609431266786,0.5816598607531237,0.6698406476055218
69,0.414998851171354,0.3410518318414688,0.5785466867501342,0.6608334039146742
70,0.40758497249789355,0.3379180163145065,0.5830568508540531,0.6719721573417379
71,0.4364602682067127,0.3394654422998428,0.5816028560908515,0.6663724092373821
72,0.40926077525790144,0.3380353480577469,0.5824436179951648,0.6657103112429006
73,0.4135823300698908,0.3378910094499588,0.582392921376867,0.6675436410933516
