epoch,train_loss,val_loss,val_miou,val_macc
0,1.926345912421622,1.8360805836590854,0.08948259448859859,0.16281072744219385
1,1.7321036094572486,1.5127853696996516,0.20386982516222213,0.2666463888446212
2,1.4480455648608324,1.1811516610058872,0.20044751312994355,0.279606161746391
3,1.190166974939951,0.9855530803853815,0.2556971915326833,0.34192248777533635
4,1.027420468446685,0.8730570673942566,0.28411862593061266,0.3760545276720807
5,0.9809051490411526,0.7730679999698292,0.30983655948983635,0.4016595081508991
6,0.897870428678466,0.7170066670937971,0.3894173372481875,0.4866059922054865
7,0.8080268851140651,0.67268260771578,0.43965631410689987,0.5374690185838219
8,0.7758342187579085,0.6437704752792012,0.4767142752082939,0.5888193437133145
9,0.699979388132328,0.5738341862505133,0.4977076549162966,0.5958957120213021
10,0.7163195195721417,0.5820443278009241,0.4996111914340623,0.6077348465641093
11,0.6462902186847315,0.5520007854158228,0.5144066689253808,0.6161062968685355
12,0.6659818887710571,0.5467510683970018,0.5299739049952004,0.6329178285189782
13,0.6206674612149959,0.5319689430973746,0.5245673401980594,0.6245420592633073
14,0.5929844393962767,0.545855237679048,0.5346410897755074,0.6408843780423795
15,0.6058098172269216,0.5318283330310475,0.5331083338995575,0.6308871605932167
16,0.5644339381194696,0.5212664983489297,0.5398446614771111,0.6419949845019932
17,0.5783878681136341,0.5153807076540861,0.552816903283916,0.6564173928109523
18,0.534785360824771,0.5241614092480053,0.5532779853793877,0.6434315166977641
19,0.5578094982519383,0.5109726569869302,0.5564969111243283,0.6540840962412365
20,0.5536215348941523,0.4819175953214819,0.565470429872865,0.6461250751435159
21,0.5522219342429463,0.49182224002751435,0.5692122528956597,0.660916412891669
22,0.5601385591960535,0.4752080630172383,0.5787670952220448,0.6683280231670405
23,0.5333906492082084,0.4934601377357136,0.5718659235931798,0.6658602467110206
24,0.5028645221779986,0.4569014879790219,0.576255256810653,0.6657445565571921
25,0.5185762491168046,0.5308682403781197,0.5594218961038344,0.6597228052492226
26,0.5068840660699984,0.47825436971404334,0.5818299631189608,0.6733168818087245
27,0.5453620712931563,0.4639265699820085,0.581138759871177,0.6673344130388982
28,0.541278436416533,0.4818065491589633,0.5870890299572361,0.680036900808296
29,0.5102501206281709,0.46672158349644055,0.5875745099013079,0.6778815734496121
30,0.5236078827846341,0.46670605648647656,0.5883391314326498,0.6700852036675699
31,0.4645204049784963,0.4766479622233998,0.5811243709595422,0.6686770104630956
32,0.5011100296567126,0.4768917641856454,0.5965233785934515,0.6869155466736425
33,0.4866846225610593,0.4410117106004195,0.5929067724395191,0.6803171236020796
34,0.4861166971485789,0.47367026860063727,0.5909517311086556,0.6722395877243781
35,0.5086897895103548,0.47946333343332465,0.5841608063152198,0.6665167676040135
36,0.49442954252405863,0.4530398954044689,0.593077352480749,0.6709210217456726
37,0.4606554711737284,0.48834809931841766,0.5912998295798501,0.676230291679461
38,0.5087638577310051,0.458204757083546,0.5953562593397669,0.6764762165496255
39,0.4586925688313275,0.4726972905072299,0.596973551083064,0.6881984668916038
40,0.49124102040034967,0.4586450863968242,0.601980868165479,0.6877960189120556
41,0.46114289033703687,0.4642095890912143,0.5989105821445991,0.6795280688554691
42,0.48468361976670055,0.4690770479765805,0.5963844071072147,0.6778035760106976
43,0.45915294820215646,0.45438865098086273,0.6015512381621625,0.6844235287623738
44,0.4785954857744822,0.45881703766909515,0.6043745540819393,0.6917940002866401
45,0.44366138773720437,0.4437922022559426,0.5984385661613668,0.6808897848929775
46,0.4573972225189209,0.4680998785929246,0.5996938579042154,0.6840184317915758
47,0.3971482987810926,0.45203204317526385,0.6020432079279331,0.6907967919223054
48,0.4399877666700177,0.4554258341139013,0.6042742441886261,0.6873303730232878
49,0.42835065722465515,0.45589552142403345,0.6055374228433401,0.6907391390479665
50,0.45349994810616095,0.4413541961799968,0.6059724260449615,0.6865856757736555
51,0.4766271717664672,0.4315755882046439,0.6012797172377623,0.6812259209991757
52,0.43543896079063416,0.47628518668088043,0.600776965774794,0.69194587553417
53,0.44114541062494605,0.45428235693411395,0.598300522763122,0.6785892160432222
54,0.4436696767807007,0.45310148054903204,0.6036736721253568,0.6824444775619637
55,0.4437238748480634,0.4463957195932215,0.6080854221349336,0.6959895748155057
56,0.4205143219087182,0.4526358192617243,0.6052856070508644,0.6916208593601654
57,0.4126399937199383,0.4491660649126226,0.6074696523988675,0.6902100017723711
58,0.43162659174058493,0.44509362361647864,0.6036724611287253,0.6845737768727014
59,0.412724404800229,0.46477940678596497,0.6036538168903401,0.6907486241869766
60,0.4486012764093352,0.45068660378456116,0.6036363353941273,0.6824552149406067
61,0.41519921073099464,0.4516900696537711,0.6004736324328276,0.6916990254547173
62,0.41164420872199825,0.4706243737177415,0.6014263643596245,0.6839728510332647
